track_name,track_artist,track_album_name,track_popularity,energy,valence,danceability,acousticness,instrumentalness,tempo,track_href,uri,cluster_label
Tá OK,"DENNIS, MC Kevin o Chris",Tá OK,71,0.96,0.586,0.863,0.497,0.00526,130.118,https://api.spotify.com/v1/tracks/0fABszUFNbNq9IW503Gj8v,spotify:track:0fABszUFNbNq9IW503Gj8v,Balanced / Versatile Mix
WHINE IN BRAZIL FUNK,Ichiss,WHINE IN BRAZIL FUNK,72,0.907,0.304,0.863,0.0683,0.000813,117.054,https://api.spotify.com/v1/tracks/1Xvs6IKi0O1PWYzzIwxR2Q,spotify:track:1Xvs6IKi0O1PWYzzIwxR2Q,Intense Hits
TUMBÁTUM,"Tropa do Bruxo, SMU, Dj Vitin do Pc, MC JF, MC NAHARA",Baile do Bruxo (DELUXE),70,0.59,0.702,0.711,0.26,1.83e-06,86.429,https://api.spotify.com/v1/tracks/24R0oyjvhV4HIFFvoK3XkP,spotify:track:24R0oyjvhV4HIFFvoK3XkP,Balanced / Versatile Mix
Onlar Anlamaz Halden,Semicenk,Geçiyor Zaman,75,0.327,0.181,0.707,0.185,0.0148,90.025,https://api.spotify.com/v1/tracks/38d47UiHhyu4wdbPYz0ZUB,spotify:track:38d47UiHhyu4wdbPYz0ZUB,Balanced / Versatile Mix
Geçiyor Zaman,Semicenk,Geçiyor Zaman,75,0.729,0.427,0.629,0.431,7.75e-05,98.022,https://api.spotify.com/v1/tracks/3ma4Ef3Bnl3UBOV4ShiMLX,spotify:track:3ma4Ef3Bnl3UBOV4ShiMLX,Balanced / Versatile Mix
Kader Sağ Olsun,Semicenk,Geçiyor Zaman,70,0.656,0.556,0.685,0.702,0.0,120.001,https://api.spotify.com/v1/tracks/2crO2eSwgjOoAanagD2sFc,spotify:track:2crO2eSwgjOoAanagD2sFc,Chill & Acoustic
Küle Dönmüşsün,"Semicenk, Doğu Swag",Küle Dönmüşsün,72,0.606,0.883,0.831,0.684,1.04e-06,95.056,https://api.spotify.com/v1/tracks/2CZzw0He9fzyi2FkBkn4Bk,spotify:track:2CZzw0He9fzyi2FkBkn4Bk,Balanced / Versatile Mix
Önümüz Yaz,Simge,Önümüz Yaz,74,0.914,0.839,0.726,0.0758,0.0,108.02,https://api.spotify.com/v1/tracks/28Aau4tlztDlgKJQXrWhZR,spotify:track:28Aau4tlztDlgKJQXrWhZR,Feel-Good Hits
Kafamın İçi,"Ebru Yaşar, Siyam, Zeyd",Yine Çalıyor,68,0.724,0.587,0.536,0.748,0.0,78.753,https://api.spotify.com/v1/tracks/30kd9r9pbMn6bs6CKyFOCu,spotify:track:30kd9r9pbMn6bs6CKyFOCu,Chill & Acoustic
Lan,Zeynep Bastık,Lan,69,0.622,0.567,0.406,0.497,1.35e-05,204.028,https://api.spotify.com/v1/tracks/1whKKdtCiFjN7MW7DrIRUH,spotify:track:1whKKdtCiFjN7MW7DrIRUH,Intense Hits
Self Care,Mac Miller,Swimming,73,0.538,0.177,0.52,0.367,0.00187,141.894,https://api.spotify.com/v1/tracks/5bJ1DrEM4hNCafcDd1oxHx,spotify:track:5bJ1DrEM4hNCafcDd1oxHx,Intense Hits
"I'm Good Luv, Enjoy.",Aaron May,CHASE,75,0.586,0.954,0.891,0.0833,0.0,130.012,https://api.spotify.com/v1/tracks/3RKLJPyyMZfwebsePAzqjL,spotify:track:3RKLJPyyMZfwebsePAzqjL,Feel-Good Hits
Timeless (with Playboi Carti),"The Weeknd, Playboi Carti",Timeless,92,0.722,0.57,0.769,0.0584,2.56e-06,119.973,https://api.spotify.com/v1/tracks/1Es7AUAhQvapIcoh3qMKDL,spotify:track:1Es7AUAhQvapIcoh3qMKDL,Feel-Good Hits
Doomsday,"MF DOOM, Pebbles The Invisible Girl",Operation: Doomsday (Complete),72,0.84,0.792,0.856,0.0973,0.0,95.416,https://api.spotify.com/v1/tracks/7EQvdUJqZ2i7SWvSB2VqGA,spotify:track:7EQvdUJqZ2i7SWvSB2VqGA,Feel-Good Hits
"Darling, I (feat. Teezo Touchdown)","Tyler, The Creator, Teezo Touchdown",CHROMAKOPIA,87,0.818,0.361,0.373,0.36,0.0,97.571,https://api.spotify.com/v1/tracks/0VaeksJaXy5R1nvcTMh3Xk,spotify:track:0VaeksJaXy5R1nvcTMh3Xk,Intense Hits
Jukebox Joints (feat. Joe Fox & Kanye West),"A$AP Rocky, Joe Fox, Kanye West",AT.LONG.LAST.A$AP,72,0.803,0.553,0.284,0.302,0.0,67.536,https://api.spotify.com/v1/tracks/2gAGWaK4wvt2xrFUlR4mK8,spotify:track:2gAGWaK4wvt2xrFUlR4mK8,Intense Hits
A Cold Sunday,Lil Yachty,A Cold Sunday,72,0.86,0.834,0.575,0.298,0.0,76.54,https://api.spotify.com/v1/tracks/1Y1jtaZOJYgXBl7lKdLc9o,spotify:track:1Y1jtaZOJYgXBl7lKdLc9o,Feel-Good Hits
infinity (888) - feat. Joey Badass,"XXXTENTACION, Joey Badass",?,70,0.579,0.577,0.562,0.274,0.0,84.143,https://api.spotify.com/v1/tracks/7J2gyNghNTzl4EsLhXp01Q,spotify:track:7J2gyNghNTzl4EsLhXp01Q,Balanced / Versatile Mix
MY EYES,Travis Scott,UTOPIA,82,0.621,0.28,0.455,0.651,2.59e-06,119.043,https://api.spotify.com/v1/tracks/4kjI1gwQZRKNDkw1nI475M,spotify:track:4kjI1gwQZRKNDkw1nI475M,Chill & Acoustic
Devil In A New Dress,"Kanye West, Rick Ross",My Beautiful Dark Twisted Fantasy,76,0.76,0.206,0.435,0.0175,0.0,80.082,https://api.spotify.com/v1/tracks/1UGD3lW3tDmgZfAVDh6w7r,spotify:track:1UGD3lW3tDmgZfAVDh6w7r,Intense Hits
Love Yourz,J. Cole,2014 Forest Hills Drive,73,0.638,0.435,0.677,0.589,0.0,82.81,https://api.spotify.com/v1/tracks/2e3Ea0o24lReQFR4FA7yXH,spotify:track:2e3Ea0o24lReQFR4FA7yXH,Balanced / Versatile Mix
Go Flex,Post Malone,Stoney (Deluxe),72,0.498,0.127,0.665,0.23,0.0,81.958,https://api.spotify.com/v1/tracks/5yuShbu70mtHXY0yLzCQLQ,spotify:track:5yuShbu70mtHXY0yLzCQLQ,Intense Hits
Champagne Shots,Sainté,Local Mvp,68,0.441,0.925,0.942,0.493,0.0,135.028,https://api.spotify.com/v1/tracks/7dbyaRWWFvB9UG2vcwTd3J,spotify:track:7dbyaRWWFvB9UG2vcwTd3J,Balanced / Versatile Mix
Rich Spirit,Kendrick Lamar,Mr. Morale & The Big Steppers,73,0.421,0.457,0.852,0.428,2.28e-06,95.977,https://api.spotify.com/v1/tracks/1QPreu0BNOrUfEb8HTd2qG,spotify:track:1QPreu0BNOrUfEb8HTd2qG,Balanced / Versatile Mix
I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),"A$AP Rocky, Imogen Heap, Clams Casino",I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),84,0.652,0.104,0.47,0.0831,4.08e-05,141.981,https://api.spotify.com/v1/tracks/3ZaEs1O8BG581qYPHpQ8d6,spotify:track:3ZaEs1O8BG581qYPHpQ8d6,Intense Hits
Falling Down - Bonus Track,"Lil Peep, XXXTENTACION","Come Over When You're Sober, Pt. 2",84,0.574,0.273,0.669,0.0175,0.00294,120.013,https://api.spotify.com/v1/tracks/4jvjzW7Hm0yK4LvvE0Paz9,spotify:track:4jvjzW7Hm0yK4LvvE0Paz9,Intense Hits
Righteous Minds,Joey Badass,1999,68,0.638,0.608,0.809,0.262,0.0,94.893,https://api.spotify.com/v1/tracks/7dFGkZbmm6cVlI28bfMaWE,spotify:track:7dFGkZbmm6cVlI28bfMaWE,Balanced / Versatile Mix
Everybody Dies In Their Nightmares,XXXTENTACION,17,81,0.57,0.689,0.734,0.847,2.14e-05,129.953,https://api.spotify.com/v1/tracks/3GVkPk8mqxz0itaAriG1L7,spotify:track:3GVkPk8mqxz0itaAriG1L7,Chill & Acoustic
It Was A Good Day,Ice Cube,The Predator,78,0.744,0.794,0.798,0.33,0.000106,82.356,https://api.spotify.com/v1/tracks/2qOm7ukLyHUXWyR4ZWLwxA,spotify:track:2qOm7ukLyHUXWyR4ZWLwxA,Balanced / Versatile Mix
WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),"Tyler, The Creator, YoungBoy Never Broke Again, Ty Dolla $ign",CALL ME IF YOU GET LOST,73,0.653,0.852,0.493,0.269,0.0,142.347,https://api.spotify.com/v1/tracks/5B0kgjHULYJhAQkK5XsMoC,spotify:track:5B0kgjHULYJhAQkK5XsMoC,Feel-Good Hits
Weekend (feat. Miguel),"Mac Miller, Miguel",GO:OD AM,72,0.435,0.19,0.843,0.47,0.0,120.058,https://api.spotify.com/v1/tracks/6GnhWMhgJb7uyiiPEiEkDA,spotify:track:6GnhWMhgJb7uyiiPEiEkDA,Chill & Acoustic
a lot,21 Savage,i am > i was,77,0.636,0.274,0.837,0.0395,0.00125,145.972,https://api.spotify.com/v1/tracks/2t8yVaLvJ0RenpXUIAC52d,spotify:track:2t8yVaLvJ0RenpXUIAC52d,Intense Hits
Flashing Lights,"Kanye West, Dwele",Graduation,83,0.628,0.43,0.639,0.0381,0.0,90.482,https://api.spotify.com/v1/tracks/5TRPicyLGbAF2LGBFbHGvO,spotify:track:5TRPicyLGbAF2LGBFbHGvO,Intense Hits
Redbone,Childish Gambino,"""Awaken, My Love!""",78,0.354,0.583,0.741,0.181,0.00577,160.037,https://api.spotify.com/v1/tracks/3vQ4T78TTMOjQXGfXVKQJo,spotify:track:3vQ4T78TTMOjQXGfXVKQJo,Balanced / Versatile Mix
Passionfruit,Drake,More Life,80,0.463,0.364,0.809,0.256,0.085,111.98,https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz,spotify:track:5mCPDVBb16L4XQwDdbRUpz,Balanced / Versatile Mix
Ocean Prime (feat. Boldy James),"The Alchemist, Boldy James",Yacht Rock 2,68,0.604,0.691,0.583,0.735,0.0,49.305,https://api.spotify.com/v1/tracks/5467KZaTToEB680WvOd9w5,spotify:track:5467KZaTToEB680WvOd9w5,Balanced / Versatile Mix
Show Me,Joey Badass,2000,68,0.646,0.638,0.599,0.222,4.36e-06,176.153,https://api.spotify.com/v1/tracks/2uuJs2nltcYFh9pkKP7bW4,spotify:track:2uuJs2nltcYFh9pkKP7bW4,Feel-Good Hits
Revenge,XXXTENTACION,17,84,0.251,0.18,0.746,0.782,0.00203,139.999,https://api.spotify.com/v1/tracks/5TXDeTFVRVY7Cvt0Dw4vWW,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,Chill & Acoustic
ATLiens,Outkast,ATLiens,70,0.734,0.608,0.918,0.0296,8.01e-06,97.044,https://api.spotify.com/v1/tracks/2vfvGlqCB7oertO5VLE0sz,spotify:track:2vfvGlqCB7oertO5VLE0sz,Balanced / Versatile Mix
Do For Love,2Pac,R U Still Down? [Remember Me],74,0.63,0.717,0.874,0.0578,0.00479,95.0,https://api.spotify.com/v1/tracks/4AE7Lj39VnSZNOmGH2iZaq,spotify:track:4AE7Lj39VnSZNOmGH2iZaq,Balanced / Versatile Mix
Embarrassed (feat. Travis Scott),"Don Toliver, Travis Scott",Love Sick (Deluxe),69,0.506,0.593,0.848,0.376,0.0,115.994,https://api.spotify.com/v1/tracks/6w9GrSUaQQIaMBYtabge7p,spotify:track:6w9GrSUaQQIaMBYtabge7p,Balanced / Versatile Mix
Homecoming,"Kanye West, Chris Martin",Graduation,79,0.747,0.918,0.67,0.337,0.0,86.918,https://api.spotify.com/v1/tracks/4iz9lGMjU1lXS51oPmUmTe,spotify:track:4iz9lGMjU1lXS51oPmUmTe,Feel-Good Hits
Break from Toronto,PARTYNEXTDOOR,PARTYNEXTDOOR,83,0.678,0.259,0.595,0.0199,0.00389,117.067,https://api.spotify.com/v1/tracks/5fEB6ZmVkg63GZg9qO86jh,spotify:track:5fEB6ZmVkg63GZg9qO86jh,Intense Hits
You Know How We Do It,Ice Cube,Lethal Injection,76,0.52,0.601,0.747,0.0977,0.0537,92.869,https://api.spotify.com/v1/tracks/2Ih217RCGAmyQR68Nn7Cqo,spotify:track:2Ih217RCGAmyQR68Nn7Cqo,Balanced / Versatile Mix
Fuck Love,"XXXTENTACION, Trippie Redd",17,84,0.533,0.329,0.797,0.0172,0.000152,131.036,https://api.spotify.com/v1/tracks/7AQim7LbvFVZJE3O8TYgf2,spotify:track:7AQim7LbvFVZJE3O8TYgf2,Intense Hits
DUCKWORTH.,Kendrick Lamar,DAMN.,72,0.731,0.632,0.552,0.0536,0.0,174.516,https://api.spotify.com/v1/tracks/0y9uTzK9cNKSAEHnpeRG8C,spotify:track:0y9uTzK9cNKSAEHnpeRG8C,Feel-Good Hits
See You Again (feat. Kali Uchis),"Tyler, The Creator, Kali Uchis",Flower Boy,90,0.559,0.62,0.558,0.371,7.49e-06,78.558,https://api.spotify.com/v1/tracks/7KA4W4McWYRpgf0fWsJZWB,spotify:track:7KA4W4McWYRpgf0fWsJZWB,Balanced / Versatile Mix
Good Morning,Kanye West,Graduation,70,0.631,0.515,0.48,0.0791,0.000105,84.166,https://api.spotify.com/v1/tracks/6MXXY2eiWkpDCezVCc0cMH,spotify:track:6MXXY2eiWkpDCezVCc0cMH,Intense Hits
Neighbors,J. Cole,4 Your Eyez Only,68,0.283,0.469,0.898,0.319,0.000383,138.97,https://api.spotify.com/v1/tracks/0utlOiJy2weVl9WTkcEWHy,spotify:track:0utlOiJy2weVl9WTkcEWHy,Balanced / Versatile Mix
Teenage Fever,Drake,More Life,77,0.283,0.144,0.766,0.111,0.0172,97.04,https://api.spotify.com/v1/tracks/6n3HGiq4v35D6eFOSwqYuo,spotify:track:6n3HGiq4v35D6eFOSwqYuo,Intense Hits
Piece of My Heart (feat. Brent Faiyaz),"Wizkid, Brent Faiyaz",Piece of My Heart (feat. Brent Faiyaz),77,0.648,0.746,0.737,0.252,6.92e-06,93.2,https://api.spotify.com/v1/tracks/2nYeyMeqYDiFSYYtl2BWD6,spotify:track:2nYeyMeqYDiFSYYtl2BWD6,Balanced / Versatile Mix
MMS,"Asake, Wizkid",Lungu Boy,72,0.634,0.645,0.502,0.677,0.0341,101.837,https://api.spotify.com/v1/tracks/13VXuHw3O8Yt7VwRIDqSo4,spotify:track:13VXuHw3O8Yt7VwRIDqSo4,Chill & Acoustic
Awolowo,Fido,Awolowo,71,0.385,0.294,0.619,0.129,0.00369,106.312,https://api.spotify.com/v1/tracks/1136eJrkWsDvReASbjLTaU,spotify:track:1136eJrkWsDvReASbjLTaU,Intense Hits
Dealer,"Ayo Maff, Fireboy DML",Dealer,68,0.651,0.567,0.49,0.714,7.59e-06,67.813,https://api.spotify.com/v1/tracks/5Wxkvvb6pLky16pwq4gBI3,spotify:track:5Wxkvvb6pLky16pwq4gBI3,Chill & Acoustic
Holy Ghost,Omah Lay,Holy Ghost,70,0.415,0.488,0.823,0.471,0.0316,113.976,https://api.spotify.com/v1/tracks/0zVk3uuV9UhxAt48F3OL12,spotify:track:0zVk3uuV9UhxAt48F3OL12,Balanced / Versatile Mix
Lonely At The Top,Asake,Work Of Art,70,0.801,0.914,0.778,0.692,0.000155,104.986,https://api.spotify.com/v1/tracks/5ZtK8XAVnoaGdBXZWCEVCY,spotify:track:5ZtK8XAVnoaGdBXZWCEVCY,Balanced / Versatile Mix
Sprinter,"Dave, Central Cee",Sprinter,79,0.681,0.706,0.918,0.263,0.0,139.057,https://api.spotify.com/v1/tracks/2FDTHlrBguDzQkp7PVj16Q,spotify:track:2FDTHlrBguDzQkp7PVj16Q,Balanced / Versatile Mix
"Soweto (with Don Toliver, Rema & Tempoe)","Victony, Rema, Tempoe, Don Toliver","Soweto (with Don Toliver, Rema and Tempoe)",72,0.756,0.647,0.719,0.0541,0.0,105.024,https://api.spotify.com/v1/tracks/25Kyv5SeEenT0EETpP2hYn,spotify:track:25Kyv5SeEenT0EETpP2hYn,Feel-Good Hits
Rush,Ayra Starr,Rush,68,0.503,0.381,0.792,0.0369,0.00057,99.97,https://api.spotify.com/v1/tracks/1rrqJ9QkOBYJlsZgqqwxgB,spotify:track:1rrqJ9QkOBYJlsZgqqwxgB,Balanced / Versatile Mix
Free Mind,Tems,For Broken Ears,72,0.463,0.416,0.562,0.442,0.000145,125.15,https://api.spotify.com/v1/tracks/2mzM4Y0Rnx2BDZqRnhQ5Q6,spotify:track:2mzM4Y0Rnx2BDZqRnhQ5Q6,Chill & Acoustic
Essence (feat. Tems),"Wizkid, Tems",Made In Lagos,70,0.707,0.602,0.849,0.0266,8.58e-06,104.027,https://api.spotify.com/v1/tracks/5FG7Tl93LdH117jEKYl3Cm,spotify:track:5FG7Tl93LdH117jEKYl3Cm,Balanced / Versatile Mix
In My Bed,"Rotimi, Wale",The Beauty of Becoming,68,0.501,0.431,0.637,0.229,5.91e-05,103.993,https://api.spotify.com/v1/tracks/6XM53PbvlzhuNtJZtpl7RP,spotify:track:6XM53PbvlzhuNtJZtpl7RP,Balanced / Versatile Mix
Location (feat. Burna Boy),"Dave, Burna Boy",PSYCHODRAMA,73,0.496,0.55,0.812,0.271,0.0,109.979,https://api.spotify.com/v1/tracks/3z4CGd63tpUn9a6oQSG0CI,spotify:track:3z4CGd63tpUn9a6oQSG0CI,Balanced / Versatile Mix
Higher,Tems,For Broken Ears,72,0.581,0.528,0.609,0.509,0.0,102.964,https://api.spotify.com/v1/tracks/2QdSb68BzZGMgCbsrFmSLc,spotify:track:2QdSb68BzZGMgCbsrFmSLc,Balanced / Versatile Mix
WAIT FOR U (feat. Drake & Tems),"Future, Drake, Tems",I NEVER LIKED YOU,82,0.642,0.339,0.463,0.314,0.0,83.389,https://api.spotify.com/v1/tracks/59nOXPmaKlBfGMDeOVGrIK,spotify:track:59nOXPmaKlBfGMDeOVGrIK,Intense Hits
KU LO SA - A COLORS SHOW,Oxlade,KU LO SA - A COLORS SHOW,70,0.655,0.793,0.649,0.307,0.0,92.9,https://api.spotify.com/v1/tracks/2WigMwGJysIh9fRnSJvpjn,spotify:track:2WigMwGJysIh9fRnSJvpjn,Balanced / Versatile Mix
Replay,Tems,If Orange Was A Place,71,0.549,0.78,0.613,0.097,0.0,123.879,https://api.spotify.com/v1/tracks/2dFqK2ZkYB9Xc47gr3xXWl,spotify:track:2dFqK2ZkYB9Xc47gr3xXWl,Feel-Good Hits
Are you there?,Ayo Maff,MAFFIAN,69,0.529,0.44,0.782,0.509,1.42e-06,112.014,https://api.spotify.com/v1/tracks/10y7iW3rc8bzGbhAC3mNPA,spotify:track:10y7iW3rc8bzGbhAC3mNPA,Balanced / Versatile Mix
Touches,Somnum Magnam,Touches,72,0.00161,0.155,0.138,0.977,0.971,140.997,https://api.spotify.com/v1/tracks/6KzdWw8Hi1bz1lVw2AXDzb,spotify:track:6KzdWw8Hi1bz1lVw2AXDzb,Chill & Acoustic
Rosyln,"Bon Iver, St. Vincent",The Twilight Saga: New Moon (Original Motion Picture Soundtrack),75,0.277,0.121,0.329,0.971,0.024,159.719,https://api.spotify.com/v1/tracks/4k7x3QKrc3h3U0Viqk0uop,spotify:track:4k7x3QKrc3h3U0Viqk0uop,Chill & Acoustic
Lights Are On,Tom Rosenthal,Z-Sides,77,0.04,0.249,0.44,0.981,0.465,135.965,https://api.spotify.com/v1/tracks/4IhTXiZLKATmwhMZIb1GQN,spotify:track:4IhTXiZLKATmwhMZIb1GQN,Chill & Acoustic
Take Me To Church,Hozier,Hozier,81,0.664,0.437,0.575,0.637,0.0,129.071,https://api.spotify.com/v1/tracks/3dYD57lRAUcMHufyqn9GcI,spotify:track:3dYD57lRAUcMHufyqn9GcI,Chill & Acoustic
cardigan,Taylor Swift,folklore,83,0.581,0.551,0.613,0.537,0.000345,130.033,https://api.spotify.com/v1/tracks/4R2kfaDFhslZEMJqAFNpdd,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Balanced / Versatile Mix
Young And Beautiful,Lana Del Rey,Young And Beautiful,83,0.416,0.151,0.324,0.262,3.69e-05,113.986,https://api.spotify.com/v1/tracks/2nMeu6UenVvwUktBCpLMK9,spotify:track:2nMeu6UenVvwUktBCpLMK9,Intense Hits
Work Song,Hozier,Hozier (Expanded Edition),77,0.363,0.259,0.531,0.749,0.0,121.412,https://api.spotify.com/v1/tracks/5TgEJ62DOzBpGxZ7WRsrqb,spotify:track:5TgEJ62DOzBpGxZ7WRsrqb,Chill & Acoustic
Nothing's New,Rio Romeo,Good God!,78,0.394,0.399,0.421,0.863,4.74e-06,96.192,https://api.spotify.com/v1/tracks/0EF1EE8zusg3Y869e56JFd,spotify:track:0EF1EE8zusg3Y869e56JFd,Chill & Acoustic
My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,88,0.308,0.121,0.504,0.868,0.135,113.95,https://api.spotify.com/v1/tracks/3vkCueOmm7xQDoJ17W1Pm3,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,Chill & Acoustic
idfc,blackbear,dead,71,0.422,0.455,0.718,0.0764,0.0,144.678,https://api.spotify.com/v1/tracks/3SErMoIKdRELto2OspGs5L,spotify:track:3SErMoIKdRELto2OspGs5L,Intense Hits
As the World Caves In,Matt Maltese,Bad Contestant,68,0.449,0.179,0.327,0.369,0.00444,123.969,https://api.spotify.com/v1/tracks/3NM41PVVUr0ceootKAtkAj,spotify:track:3NM41PVVUr0ceootKAtkAj,Chill & Acoustic
The 30th,Billie Eilish,Guitar Songs,72,0.135,0.21,0.387,0.929,0.0,82.987,https://api.spotify.com/v1/tracks/5SHpuW2qjkQtFRpE6P9Nks,spotify:track:5SHpuW2qjkQtFRpE6P9Nks,Chill & Acoustic
Like Real People Do,Hozier,Hozier (Expanded Edition),72,0.179,0.145,0.539,0.921,0.393,140.01,https://api.spotify.com/v1/tracks/57V4uc2b2diZ4RPHXWecb9,spotify:track:57V4uc2b2diZ4RPHXWecb9,Chill & Acoustic
Happiness is a butterfly,Lana Del Rey,Norman Fucking Rockwell!,73,0.119,0.156,0.467,0.969,1.4e-06,70.499,https://api.spotify.com/v1/tracks/3lG6OtGDsYAOALxEmubQQm,spotify:track:3lG6OtGDsYAOALxEmubQQm,Chill & Acoustic
listen before i go,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",74,0.0561,0.082,0.319,0.935,0.00384,79.764,https://api.spotify.com/v1/tracks/0tMSssfxAL2oV8Vri0mFHE,spotify:track:0tMSssfxAL2oV8Vri0mFHE,Chill & Acoustic
Astronomy,Conan Gray,Superache,72,0.343,0.152,0.474,0.578,2.65e-05,145.115,https://api.spotify.com/v1/tracks/2JN3ugW1cEahbYw0I5mw5U,spotify:track:2JN3ugW1cEahbYw0I5mw5U,Chill & Acoustic
From the Dining Table,Harry Styles,Harry Styles,69,0.156,0.201,0.671,0.804,0.0518,94.08,https://api.spotify.com/v1/tracks/1IF5UcqRO42D12vYwceOY6,spotify:track:1IF5UcqRO42D12vYwceOY6,Chill & Acoustic
Getting Older,Billie Eilish,Happier Than Ever,70,0.128,0.367,0.599,0.974,0.121,159.679,https://api.spotify.com/v1/tracks/4HOryCnbme0zBnF8LWij3f,spotify:track:4HOryCnbme0zBnF8LWij3f,Chill & Acoustic
rises the moon,Liana Flores,recently,81,0.129,0.203,0.483,0.947,0.145,137.35,https://api.spotify.com/v1/tracks/51Grh1RyUDcMBbpuyUIUHI,spotify:track:51Grh1RyUDcMBbpuyUIUHI,Chill & Acoustic
ceilings,Lizzy McAlpine,five seconds flat,80,0.322,0.261,0.516,0.473,0.00194,148.005,https://api.spotify.com/v1/tracks/2L9N0zZnd37dwF0clgxMGI,spotify:track:2L9N0zZnd37dwF0clgxMGI,Chill & Acoustic
Sparks,Coldplay,Parachutes,85,0.268,0.165,0.371,0.748,0.0517,102.617,https://api.spotify.com/v1/tracks/7D0RhFcb3CrfPuTJ0obrod,spotify:track:7D0RhFcb3CrfPuTJ0obrod,Chill & Acoustic
In My Room,Chance Peña,In My Room,76,0.338,0.1,0.408,0.521,0.000639,133.943,https://api.spotify.com/v1/tracks/7CiDwKE62N6ey3LyG6s7xc,spotify:track:7CiDwKE62N6ey3LyG6s7xc,Chill & Acoustic
Waiting Room,Phoebe Bridgers,"Lost Ark Studio Compilation, Vol. 8",75,0.289,0.12,0.531,0.339,0.000358,129.753,https://api.spotify.com/v1/tracks/04mAOoQNsXmDJlyupJwmkO,spotify:track:04mAOoQNsXmDJlyupJwmkO,Chill & Acoustic
Chemtrails Over The Country Club,Lana Del Rey,Chemtrails Over The Country Club,79,0.276,0.429,0.334,0.877,0.000249,201.025,https://api.spotify.com/v1/tracks/7bPWdJgx8vek7S5i5yAtvG,spotify:track:7bPWdJgx8vek7S5i5yAtvG,Chill & Acoustic
How to disappear,Lana Del Rey,Norman Fucking Rockwell!,70,0.304,0.065,0.538,0.613,0.000631,78.997,https://api.spotify.com/v1/tracks/4qUtC2BwFC154Ha8YQRrkk,spotify:track:4qUtC2BwFC154Ha8YQRrkk,Chill & Acoustic
Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),"Taylor Swift, Phoebe Bridgers",Red (Taylor's Version),71,0.377,0.446,0.606,0.817,0.0,101.96,https://api.spotify.com/v1/tracks/01K4zKU104LyJ8gMb7227B,spotify:track:01K4zKU104LyJ8gMb7227B,Chill & Acoustic
State Lines,Novo Amor,Birthplace,73,0.31,0.151,0.509,0.959,0.229,137.474,https://api.spotify.com/v1/tracks/7CoMBpPTwQi2wPT0U0Nr9b,spotify:track:7CoMBpPTwQi2wPT0U0Nr9b,Chill & Acoustic
Where's My Love - Acoustic,SYML,Where's My Love,72,0.225,0.221,0.554,0.892,0.0321,104.007,https://api.spotify.com/v1/tracks/0ElpbbncWT9aS7mgoqEHbQ,spotify:track:0ElpbbncWT9aS7mgoqEHbQ,Chill & Acoustic
Heather,Conan Gray,Kid Krow,83,0.425,0.27,0.357,0.584,0.0,102.078,https://api.spotify.com/v1/tracks/4xqrdfXkTW4T0RauPLv3WA,spotify:track:4xqrdfXkTW4T0RauPLv3WA,Chill & Acoustic
Apocalypse,Cigarettes After Sex,Cigarettes After Sex,87,0.468,0.18,0.369,0.0205,0.566,94.434,https://api.spotify.com/v1/tracks/0yc6Gst2xkRu0eMLeRMGCX,spotify:track:0yc6Gst2xkRu0eMLeRMGCX,Intense Hits
Anchor,Novo Amor,Bathing Beach,78,0.407,0.126,0.457,0.805,0.884,117.053,https://api.spotify.com/v1/tracks/7qH9Z4dJEN0l9bidizW7fq,spotify:track:7qH9Z4dJEN0l9bidizW7fq,Chill & Acoustic
Brooklyn Baby,Lana Del Rey,Ultraviolence (Deluxe),80,0.664,0.0949,0.404,0.542,0.00402,107.747,https://api.spotify.com/v1/tracks/1NZs6n6hl8UuMaX0UC0YTz,spotify:track:1NZs6n6hl8UuMaX0UC0YTz,Chill & Acoustic
Would That I,Hozier,"Wasteland, Baby!",74,0.526,0.502,0.521,0.243,0.00537,130.694,https://api.spotify.com/v1/tracks/37zuIvk4KBkAxxLJsxJaHq,spotify:track:37zuIvk4KBkAxxLJsxJaHq,Intense Hits
lacy,Olivia Rodrigo,GUTS,75,0.367,0.426,0.395,0.815,0.0,77.968,https://api.spotify.com/v1/tracks/6QT6j7rKt7Vk3IuV2AUO9W,spotify:track:6QT6j7rKt7Vk3IuV2AUO9W,Chill & Acoustic
Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Olivia Rodrigo,The Hunger Games: The Ballad of Songbirds & Snakes (Music From & Inspired By),72,0.347,0.199,0.409,0.834,4.55e-06,141.332,https://api.spotify.com/v1/tracks/17cia5k4BpGVlyEfqrFH50,spotify:track:17cia5k4BpGVlyEfqrFH50,Chill & Acoustic
